time,ace,up,dn,in
0,0.0,0.3105813234771201,-0.3105813234771201,0.0
4,0.01087648860113648,0.3105813234771201,-0.3105813234771201,0.01087648860113648
8,0.011067826830384198,0.3105813234771201,-0.3105813234771201,0.011067826830384198
12,0.013593586633904238,0.3105813234771201,-0.3105813234771201,0.013593586633904238
16,0.015296694282775605,0.3105813234771201,-0.3105813234771201,0.015296694282775605
20,0.01644345280374411,0.3105813234771201,-0.3105813234771201,0.01644345280374411
24,0.017157549908067324,0.3105813234771201,-0.3105813234771201,0.017157549908067324
28,0.01745329932254282,0.3105813234771201,-0.3105813234771201,0.01745329932254282
32,0.01725130978720678,0.3105813234771201,-0.3105813234771201,0.01725130978720678
36,0.01598737867715702,0.3105813234771201,-0.3105813234771201,0.01598737867715702
40,0.014262228977067328,0.3105813234771201,-0.3105813234771201,0.014262228977067328
44,0.01197639379583995,0.3105813234771201,-0.3105813234771201,0.01197639379583995
48,0.01000648525033002,0.3105813234771201,-0.3105813234771201,0.01000648525033002
52,0.00921545504729026,0.3105813234771201,-0.3105813234771201,0.00921545504729026
56,0.008412442662966615,0.3105813234771201,-0.3105813234771201,0.008412442662966615
60,0.007917050522339862,0.3105813234771201,-0.3105813234771201,0.007917050522339862
64,0.0071377555040070635,0.3105813234771201,-0.3105813234771201,0.0071377555040070635
68,0.006176153966634974,0.3105813234771201,-0.3105813234771201,0.006176153966634974
72,0.005217893183277637,0.3105813234771201,-0.3105813234771201,0.005217893183277637
76,0.004202508853015053,0.3105813234771201,-0.3105813234771201,0.004202508853015053
80,0.0014834561648964773,0.3105813234771201,-0.3105813234771201,0.0014834561648964773
84,-0.0017052527499580481,0.3105813234771201,-0.3105813234771201,-0.0017052527499580481
88,-0.005489915543921876,0.3105813234771201,-0.3105813234771201,-0.005489915543921876
92,-0.009636511860333003,0.3105813234771201,-0.3105813234771201,-0.009636511860333003
96,-0.012972073831556456,0.3105813234771201,-0.3105813234771201,-0.012972073831556456
100,-0.01654706923220642,0.3105813234771201,-0.3105813234771201,-0.01654706923220642
104,-0.020102147348657545,0.3105813234771201,-0.3105813234771201,-0.020102147348657545
108,-0.022783103825698023,0.3105813234771201,-0.3105813234771201,-0.022783103825698023
112,-0.023696416671986457,0.3105813234771201,-0.3105813234771201,-0.023696416671986457
116,-0.024151757828026695,0.3105813234771201,-0.3105813234771201,-0.024151757828026695
120,-0.023846249736623363,0.3105813234771201,-0.3105813234771201,-0.023846249736623363
124,-0.023564956287669206,0.3105813234771201,-0.3105813234771201,-0.023564956287669206
128,-0.02320368421486407,0.3105813234771201,-0.3105813234771201,-0.02320368421486407
132,-0.02253968409670041,0.3105813234771201,-0.3105813234771201,-0.02253968409670041
