PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
7.644663646303666,5.523534567761929,2.900003438364152,5.340040916477415,4.2030700276779696,5.187259706631929,2.320003670820406,4.698628781614897,6.877028686245953,-0.39026646507258517,4.400186317348807
6.791200586621519,4.896192477508315,2.9000026049622085,4.752954200362206,3.7411908343699194,4.607824211716174,2.3200027770892127,4.198448967730372,6.1824820456079275,-0.6770062308130026,4.400038793635542
7.43854313218564,5.372148772034661,2.9000020733731526,5.198766743512917,4.091973994934463,5.047471425664249,2.3200022133199734,4.576672450063503,6.702907557770537,-0.3970057965634501,4.4000749472565115
7.383108930744532,5.331506027851219,2.9000037041329216,5.160334128556653,4.061793918441626,5.009528848631628,2.3200039609833993,4.542865959630297,6.65194390478263,-0.3670742389153449,4.400083147404056
8.050946922799906,5.823242403391731,2.900001452838993,5.619458303880794,4.423036584329851,5.4634707516807275,2.320001548912854,4.9331205485768015,7.190041590026276,-0.14341397143202764,4.400076676571144
7.949542386919771,5.750492559180685,2.900004051170653,5.549828522101871,4.368767487600165,5.3937208918282264,2.320004319192087,4.859737449686433,7.0399918176494625,0.3663933625742418,4.400173987857857
7.474173933742026,5.398310860992643,2.900003887500936,5.222842080953458,4.110927066313617,5.07136341322434,2.32000414710871,4.597324054792531,6.731588471668832,-0.3854661343044697,4.400116271046694
7.210874493082403,5.047612133564763,2.9000000022426518,5.047612134619766,3.9589114744209972,4.807249667046754,2.320000002423256,4.547398306789063,6.730149515464712,-0.725179193384673,4.400000917044004
7.449743663765826,5.382857901994131,2.900001498789507,5.207125615795244,4.099220853018563,5.05459645037043,2.3200015979747137,4.566207680488851,6.629554384421755,0.28571221883135867,4.400050846555864
8.079463872551447,5.843560329124487,2.9000039801512996,5.638448010900706,4.437806672677404,5.482569213779694,2.3200042484901666,4.952453429046418,7.22757001317337,-0.2520724456988427,4.400281640870485
7.553947171450724,5.459672708132739,2.90000056542663,5.279117018065562,4.155891399022835,5.125574219169291,2.3200006027427067,4.626322350315924,6.708995382594042,0.3566252625721912,4.400016483428679
7.3238710910890505,5.285692389386401,2.90000308770759,5.119321256019308,4.028889662701022,4.970031465262857,2.3200032987588126,4.524357095565618,6.680554813574718,-1.025322887790047,4.400093533697679
