PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.1023463752002566,0.07125341194079869,0.19646390110916123,0.07292295388675221,0.06241695151001534,0.08483345453694847,0.15643051638907432,0.061117164457549326,0.08487634723130402,0.0,0.1073389237381396
0.13549384714132884,0.0891305768854432,0.009156163547398014,0.09147848123086305,0.08144561644046219,0.1135803414698558,0.13089709499899682,0.07708678421608839,0.1042532735691244,0.0,0.16747782050043925
0.13585738667508504,0.0843394424461675,0.011248951703902119,0.08714512436656405,0.07682774514117519,0.11312670375685749,0.13814909078647158,0.07060598986927145,0.09993557946053419,0.0,0.1827639857939714
0.07026185245291959,0.061583248592543195,0.2545324335575465,0.06305244568220116,0.06279987764414573,0.075379135456403,0.1767526433476452,0.05626852602134645,0.060861633161448735,0.0,0.11850820408380051
0.13423583759661872,0.07823963731696655,0.016884146440503334,0.08107253511028548,0.07068598243702057,0.1118310428493548,0.14950669427117547,0.06357702256707431,0.09283860270100316,0.0,0.20112849870999763
0.13490883298887413,0.07693110715667623,0.01781373372845648,0.08025832483569934,0.07000249538860179,0.11197486036962431,0.15168018426327956,0.06145521462181627,0.09123179148104818,0.0,0.2037434551659237
0.13527081241257194,0.07647768032439596,0.01876554208835759,0.07986526994941509,0.06948615248095487,0.11203232392812751,0.1520608511201715,0.06072406999708128,0.09080053508457113,0.0,0.2045167626143531
0.12980534357912638,0.07145564286316483,0.08937586015100162,0.07523370613951959,0.07036057812074835,0.11047130085382305,0.06515485701238379,0.057094026734045074,0.08059317536605459,0.0,0.25045550918013265
0.1263384656413447,0.07372993522684364,0.09828648582676888,0.07715792137575016,0.07210678869244067,0.10846363871303892,0.06776665423721583,0.06052763608211429,0.08279025162499748,0.0,0.23283222257948546
0.0868233782926505,0.06729606863216235,0.20416711889508674,0.0691833548436797,0.06702595541550975,0.08506322564190404,0.1362611714445898,0.059680341629550396,0.06988927227971703,0.0,0.15461011292514984
0.04303086423246467,0.05512841652451052,0.36004149068731606,0.055992844562269245,0.058556255531500616,0.06431061326346858,0.2167996281438178,0.0532733823364919,0.046421907011644996,0.0,0.04644459770651572
0.13584605363457733,0.08463740055415674,0.011089192355458126,0.08741975975892978,0.07706978149205607,0.11315384087217384,0.13794650547675408,0.07091913271358079,0.10020546649839901,0.0,0.18171286664391426
