PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
6.271700303556973,4.515878680169601,2.9000008286022654,4.395242276808642,3.4599452458835342,4.253657661005706,2.3200008818282014,3.8796312023878854,5.701111510431183,-0.3979246609563936,4.40000902221135
6.167491483288984,4.440247867742625,2.900006061352724,4.323779886005321,3.4039151220576414,4.183319121080624,2.32000644671205,3.817102022140203,5.601074523963952,-0.310754663542309,4.400064070891771
6.312956793573323,4.5462965985600645,2.90000055966927,4.423673702488875,3.4823586423378727,4.281521791367444,2.3200005950669786,3.9027689033819253,5.729574340770962,-0.33306967743390326,4.400006165528035
6.37590292090535,4.592991860220983,2.900005643635285,4.4673075405119596,3.5164322889467137,4.324426906198779,2.3200060080736487,3.9391223672383053,5.769849055862942,-0.2163232853176682,4.4000630438287205
6.488415067114158,4.6747941526868555,2.9000056813348114,4.54464886273201,3.5773197291967342,4.400867114196234,2.3200060484609564,4.010339818025663,5.8852912526917835,-0.3855488747600051,4.400065828755108
6.487607810031159,4.674674494980716,2.9000058423337847,4.5444509829887,3.577477454640515,4.400242076863843,2.3200061857089866,4.008120216437256,5.874181445624776,-0.2934436245106862,4.400068115700566
6.510468299362629,4.691122871823872,2.900005596431662,4.560100326631058,3.589679355890775,4.416285884344872,2.3200059672003017,4.023341328182796,5.9019439654355095,-0.36631512909027686,4.400066603370463
6.622464782672031,4.773320459984657,2.9000054102275667,4.636981226413121,3.6489860472760554,4.491778827171685,2.3200057611086735,4.088608764550511,5.994303037451064,-0.3321022184062349,4.400065122946301
6.599770156891597,4.756502302322881,2.90000540614334,4.6213179876278945,3.6369934429080555,4.476373240184811,2.3200057571595876,4.075457716719373,5.976161118674423,-0.3434481533386058,4.400064710736426
6.535264287029913,4.70916206174264,2.9000058654997822,4.576963467523771,3.602726056144711,4.432659732348517,2.320006243272564,4.037977158129856,5.923720290725531,-0.36974681916988916,4.400069317384433
6.45589791634558,4.650973690310654,2.900006315397322,4.522282857053525,3.5598018013912274,4.378831193054557,2.320006660795813,3.990980590436669,5.856998584213403,-0.38296090108911296,4.400072075311769
6.519851298650361,4.697848450462944,2.9000062271800378,4.566454663712814,3.5945633854403014,4.422445642963401,2.320006541703158,4.029448592111348,5.912623899217831,-0.38965296404887545,4.400071655693987
