time,ace,up,dn,in
0.0,0.0,231.03731182923352,-231.0373118292335,0.0
4.0,-5.505290523449377,231.03731182923352,-231.0373118292335,-5.505290523449377
8.0,-6.683021077579545,231.03731182923352,-231.0373118292335,-6.683021077579545
12.0,-9.05653264330771,231.03731182923352,-231.0373118292335,-9.05653264330771
16.0,-10.466156402641316,231.03731182923352,-231.0373118292335,-10.466156402641316
20.0,-12.118495151638918,231.03731182923352,-231.0373118292335,-12.118495151638918
24.0,-13.599739557676276,231.03731182923352,-231.0373118292335,-13.599739557676276
28.0,-15.032321847413934,231.03731182923352,-231.0373118292335,-15.032321847413934
32.0,-16.425503377226285,231.03731182923352,-231.0373118292335,-16.425503377226285
36.0,-17.79115978171324,231.03731182923352,-231.0373118292335,-17.79115978171324
40.0,-18.290323722735526,231.03731182923352,-231.0373118292335,-18.290323722735526
44.0,-19.64788699604529,231.03731182923352,-231.0373118292335,-19.64788699604529
48.0,-20.742664278017145,231.03731182923352,-231.0373118292335,-20.742664278017145
52.0,-21.98583175463917,231.03731182923352,-231.0373118292335,-21.98583175463917
56.0,-23.085236076268682,231.03731182923352,-231.0373118292335,-23.085236076268682
60.0,-24.194532784441,231.03731182923352,-231.0373118292335,-24.194532784441
64.0,-23.73308887603706,231.03731182923352,-231.0373118292335,-23.73308887603706
68.0,-21.272184355294073,231.03731182923352,-231.0373118292335,-21.272184355294073
72.0,-18.45621567116595,231.03731182923352,-231.0373118292335,-18.45621567116595
76.0,-14.867717016140903,231.03731182923352,-231.0373118292335,-14.867717016140903
80.0,-20.190061326240976,231.03731182923352,-231.0373118292335,-20.190061326240976
84.0,-29.039211742775112,231.03731182923352,-231.0373118292335,-29.039211742775112
88.0,-39.48902554133521,231.03731182923352,-231.0373118292335,-39.48902554133521
92.0,-51.003530915311636,231.03731182923352,-231.0373118292335,-51.003530915311636
96.0,-53.30199859185936,231.03731182923352,-231.0373118292335,-53.30199859185936
100.0,-56.09731165230897,231.03731182923352,-231.0373118292335,-56.09731165230897
104.0,-56.43644886119629,231.03731182923352,-231.0373118292335,-56.43644886119629
108.0,-55.565462714094636,231.03731182923352,-231.0373118292335,-55.565462714094636
112.0,-52.7991712232317,231.03731182923352,-231.0373118292335,-52.7991712232317
116.0,-49.40957658275087,231.03731182923352,-231.0373118292335,-49.40957658275087
120.0,-45.31394449606874,231.03731182923352,-231.0373118292335,-45.31394449606874
124.0,-41.06587636778999,231.03731182923352,-231.0373118292335,-41.06587636778999
128.0,-37.713789002399736,231.03731182923352,-231.0373118292335,-37.713789002399736
132.0,-33.32770672615574,231.03731182923352,-231.0373118292335,-33.32770672615574
136.0,-29.94528204621026,231.03731182923352,-231.0373118292335,-29.94528204621026
140.0,-34.35975045203416,231.03731182923352,-231.0373118292335,-34.35975045203416
144.0,-42.62739676771727,231.03731182923352,-231.0373118292335,-42.62739676771727
148.0,-52.2085310487194,231.03731182923352,-231.0373118292335,-52.2085310487194
152.0,-63.40232269187182,231.03731182923352,-231.0373118292335,-63.40232269187182
156.0,-70.06756627927011,231.03731182923352,-231.0373118292335,-70.06756627927011
160.0,-77.75558158341373,231.03731182923352,-231.0373118292335,-77.75558158341373
164.0,-83.3733867348361,231.03731182923352,-231.0373118292335,-83.3733867348361
168.0,-86.07303720801947,231.03731182923352,-231.0373118292335,-86.07303720801947
172.0,-74.98369525706711,231.03731182923352,-231.0373118292335,-74.98369525706711
176.0,-63.058779831880464,231.03731182923352,-231.0373118292335,-63.058779831880464
180.0,-48.043166463229504,231.03731182923352,-231.0373118292335,-48.043166463229504
184.0,-31.450991181928927,231.03731182923352,-231.0373118292335,-31.450991181928927
188.0,-13.840893821830289,231.03731182923352,-231.0373118292335,-13.840893821830289
192.0,4.446682272637409,231.03731182923352,-231.0373118292335,4.446682272637409
196.0,22.892115562634714,231.03731182923352,-231.0373118292335,22.892115562634714
200.0,35.46823909341567,231.03731182923352,-231.0373118292335,35.46823909341567
204.0,48.38298902766475,231.03731182923352,-231.0373118292335,48.38298902766475
208.0,59.802178050393394,231.03731182923352,-231.0373118292335,59.802178050393394
212.0,69.08903748800422,231.03731182923352,-231.0373118292335,69.08903748800422
216.0,68.77473549451703,231.03731182923352,-231.0373118292335,68.77473549451703
220.0,68.02738677754219,231.03731182923352,-231.0373118292335,68.02738677754219
224.0,63.48278837520657,231.03731182923352,-231.0373118292335,63.48278837520657
228.0,59.904801726255975,231.03731182923352,-231.0373118292335,59.904801726255975
232.0,57.18526623392318,231.03731182923352,-231.0373118292335,57.18526623392318
236.0,54.10110931187896,231.03731182923352,-231.0373118292335,54.10110931187896
240.0,51.52857871143536,231.03731182923352,-231.0373118292335,51.52857871143536
244.0,48.39314862605898,231.03731182923352,-231.0373118292335,48.39314862605898
248.0,44.69190458842034,231.03731182923352,-231.0373118292335,44.69190458842034
252.0,40.89652999220457,231.03731182923352,-231.0373118292335,40.89652999220457
256.0,36.89989537286591,231.03731182923352,-231.0373118292335,36.89989537286591
260.0,40.851833299393554,231.03731182923352,-231.0373118292335,40.851833299393554
264.0,46.55003564751635,231.03731182923352,-231.0373118292335,46.55003564751635
268.0,54.81949428395971,231.03731182923352,-231.0373118292335,54.81949428395971
272.0,63.4582326209975,231.03731182923352,-231.0373118292335,63.4582326209975
276.0,68.89860860665392,231.03731182923352,-231.0373118292335,68.89860860665392
280.0,75.05316950238638,231.03731182923352,-231.0373118292335,75.05316950238638
284.0,80.02140521995744,231.03731182923352,-231.0373118292335,80.02140521995744
288.0,82.52505236603659,231.03731182923352,-231.0373118292335,82.52505236603659
292.0,76.07029264854694,231.03731182923352,-231.0373118292335,76.07029264854694
296.0,70.26501392739385,231.03731182923352,-231.0373118292335,70.26501392739385
300.0,60.637745673026004,231.4673535391806,-231.4673535391804,60.637745673026004
304.0,131.7637404175494,231.4673535391806,-231.4673535391804,131.7637404175494
308.0,89.01858327806286,231.4673535391806,-231.4673535391804,89.01858327806286
312.0,94.23244639691566,231.4673535391806,-231.4673535391804,94.23244639691566
316.0,62.41380719684828,231.4673535391806,-231.4673535391804,62.41380719684828
320.0,56.45277016295124,231.4673535391806,-231.4673535391804,56.45277016295124
324.0,44.67177957203543,231.4673535391806,-231.4673535391804,44.67177957203543
328.0,38.719543097355356,231.4673535391806,-231.4673535391804,38.719543097355356
332.0,32.34742529762661,231.4673535391806,-231.4673535391804,32.34742529762661
336.0,26.18707818910353,231.4673535391806,-231.4673535391804,26.18707818910353
340.0,20.5158107585247,231.4673535391806,-231.4673535391804,20.5158107585247
344.0,14.770699211262608,231.4673535391806,-231.4673535391804,14.770699211262608
348.0,12.967987802083133,231.4673535391806,-231.4673535391804,12.967987802083133
352.0,21.682947347629202,231.4673535391806,-231.4673535391804,21.682947347629202
356.0,30.406764174054658,231.4673535391806,-231.4673535391804,30.406764174054658
360.0,42.75809309755702,231.4673535391806,-231.4673535391804,42.75809309755702
364.0,48.494911721319184,231.4673535391806,-231.4673535391804,48.494911721319184
368.0,47.15381771420244,231.4673535391806,-231.4673535391804,47.15381771420244
372.0,45.27942941356601,231.4673535391806,-231.4673535391804,45.27942941356601
376.0,40.929754037560365,231.4673535391806,-231.4673535391804,40.929754037560365
380.0,41.982418391892274,231.4673535391806,-231.4673535391804,41.982418391892274
384.0,44.13143023498996,231.4673535391806,-231.4673535391804,44.13143023498996
388.0,46.95777194694447,231.4673535391806,-231.4673535391804,46.95777194694447
392.0,50.65113950989708,231.4673535391806,-231.4673535391804,50.65113950989708
396.0,49.86591146997669,231.4673535391806,-231.4673535391804,49.86591146997669
400.0,49.625723754028364,231.4673535391806,-231.4673535391804,49.625723754028364
404.0,48.05719384063353,231.4673535391806,-231.4673535391804,48.05719384063353
408.0,45.4820616091485,231.4673535391806,-231.4673535391804,45.4820616091485
412.0,41.86861123426424,231.4673535391806,-231.4673535391804,41.86861123426424
416.0,37.07512383821143,231.4673535391806,-231.4673535391804,37.07512383821143
420.0,32.03249713166544,231.4673535391806,-231.4673535391804,32.03249713166544
424.0,35.31650839740878,231.4673535391806,-231.4673535391804,35.31650839740878
428.0,48.331983768875446,231.4673535391806,-231.4673535391804,48.331983768875446
432.0,61.996601962335205,231.4673535391806,-231.4673535391804,61.996601962335205
436.0,80.18838892352025,231.4673535391806,-231.4673535391804,80.18838892352025
