PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.11948135264219989,0.13013853484025786,1.1694347042246957e-11,0.12971836221706226,0.12633314412958974,0.11443364139623186,1.576405491325662e-11,0.1297230828566315,0.1315370842029837,0.11863478299444732,1.4693137555668824e-08
0.0918856760128454,0.09612902286297037,2.535930250458228e-10,0.09586571563751321,0.09251107502959408,0.09084705684819525,3.2746590130801325e-10,0.09538551768759901,0.09594513422814431,0.34143029974921696,5.013628626261957e-07
0.12371389746349543,0.12790797254393493,6.931964882326042e-10,0.12739178950843894,0.12305951730387849,0.11990489384798175,6.464796575586693e-10,0.12848014778821293,0.12982833018466025,0.11971241383318361,1.036186537390616e-06
0.049407109118687745,0.10188600376174048,2.673844466017704e-10,0.10123966818370186,0.10640090203146878,0.09590875146838142,3.1324076350288616e-10,0.1064405838280581,0.0835489662182884,0.3551676962448009,3.185642470215924e-07
0.10877023969336759,0.10974056001535631,1.8859999006315408e-10,0.10953165767753562,0.1067299014949833,0.10484638167942881,1.970741323120405e-10,0.10922485850481202,0.1118878092708514,0.23926770265775402,8.886202368035286e-07
0.09088481526671353,0.09357368755051833,3.8403852710580864e-10,0.09336307753621245,0.09174624588642713,0.08902745369204404,4.1603621181220193e-10,0.09364167017211371,0.09442550721964572,0.3533363157972284,1.2260790219766402e-06
0.10607045333446972,0.10683920672765393,1.5327843330884528e-10,0.10665272865176924,0.10391777888397968,0.10233823599191619,1.6988717160871293e-10,0.1062749842339126,0.10895143211116262,0.2589543291167208,8.506252495322066e-07
0.09548940915169023,0.12683468525089944,2.169072214539407e-12,0.12685944618575884,0.11764195219725433,0.12388145395045866,2.501296768401671e-12,0.12249995117887544,0.12361184904216915,0.16318124936825926,3.6699643790590325e-09
0.11335129992540748,0.13608627039295154,2.3207105110447635e-10,0.13611590244461438,0.12471107970001569,0.13238261820850775,2.539522360786023e-10,0.13061642893117711,0.13502153961249347,0.09171426359541855,5.967033907238558e-07
0.12561137554250584,0.13893366032946994,1.191013043217044e-09,0.13893377474434443,0.12889706235525164,0.1349057697194829,1.3500543989670535e-09,0.13453071927015334,0.13728144832449804,0.060905350588547465,8.365846791414909e-07
0.12156879955458746,0.1377030986786575,1.465982054725502e-10,0.1373221363159703,0.12932724092427647,0.13188910223578773,1.71666179501851e-10,0.13506590819000006,0.13082612262626322,0.07629741670844156,1.7444775134840927e-07
0.12439651903774554,0.13004068709407476,1.9262611253462696e-10,0.12957282253671862,0.12502727823089435,0.12102244240649253,1.826269248515688e-10,0.13003072668152602,0.13169194142604898,0.1082169922319253,5.899793208765775e-07
