PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.04490474375508606,0.04175632409369627,0.064798252886783,0.042016284651837384,0.040294774802996314,0.04346739224893027,0.06306676059950778,0.04002250661492646,0.04330444987415145,0.5314695670895527,0.044898943382532315
0.07284007221354297,0.0629171149307711,0.02513046803339303,0.06362188971401174,0.058866613332886786,0.06839554170852107,0.06969090648279877,0.058223208144632374,0.06820105483380325,0.3754983558108174,0.07661477479482158
0.051234849146360846,0.04601817995737779,0.017623390960208665,0.0465432163341147,0.04327499632593939,0.04980506369075897,0.05225175391798942,0.04265784315216059,0.04899227770830092,0.5468208341565867,0.054777594650201995
0.025049400377248968,0.048473950432016494,0.17242945986748762,0.048534402777461634,0.05517472957733248,0.049527359745836795,0.14444548789883796,0.050477204658037435,0.02936867645381866,0.35338977377155073,0.023129554440371448
0.06135159562357176,0.05294311085772287,0.03179798414116908,0.0537795291812512,0.04958748199359516,0.05962711717218192,0.06379040465987502,0.0477679526604007,0.056731506086757484,0.45607867349488285,0.06654464412859193
0.07233970384256927,0.05982710529456064,0.04008325697993015,0.06096503075468401,0.05562852348382419,0.06913836731094478,0.0748715903694588,0.053070658306754434,0.06495840052926484,0.3704582871185307,0.07865907600947818
0.05810457124964073,0.050764105890518746,0.03093463396917212,0.05158480299671591,0.04784665322125097,0.05726083056686212,0.06230476265774546,0.04576657924958293,0.053997277283392625,0.4778766003291335,0.06355918258598478
0.022882631016641525,0.017896002580203536,0.20307956843316927,0.017325006029829802,0.033547119234536495,0.014439561470285158,0.1712702092493552,0.025504306412366753,0.02679406178620433,0.45544408771834727,0.01181744606906087
0.01576705164712584,0.01096412579000888,0.1669125976107006,0.011641524186288162,0.026148124859381474,0.01604599717881285,0.14075580101940338,0.01866658894048463,0.027842829803474193,0.5590265113477544,0.006228847616565583
0.004066855299638975,0.013322240938246363,0.1531520527695332,0.014273159089615751,0.021184314356853334,0.020396965471968155,0.13133751652181996,0.013593424317948005,0.030849696653183697,0.585394954997463,0.012428819583729512
0.011632472123475693,0.011285771252412497,0.16020493959136192,0.010933316652617197,0.027184433090545287,0.009202117740203894,0.1334200737666501,0.020107553509052405,0.006658981497754146,0.6052249264245793,0.004145414351347505
0.052982941151597115,0.047064146561824005,0.030216346956092863,0.0475418860789894,0.0444430452426916,0.05086845269793419,0.05240659818008266,0.04376050096454856,0.0500631128598507,0.5256260028886649,0.05502696641772409
