PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.048864625063247506,0.04439545167015652,0.07072129222699793,0.044819794296936374,0.04246635296747545,0.047092668784449364,0.06899100413643579,0.04162015013636223,0.04652306550357506,0.49538495814681455,0.04912063706754931
0.07515681144313512,0.06431874314941034,0.027375506440265308,0.06507822512831549,0.060107042831558946,0.0704382091383433,0.0719901777531954,0.05916923465105698,0.06995241836439454,0.357305871302686,0.07910775979763855
0.055689233381942566,0.04898433915542616,0.019987855881804007,0.04960989488281134,0.045834776374466486,0.053618771597955084,0.05617727371891007,0.04499615267702488,0.05253381354122031,0.5127063340035054,0.05986155478493374
0.02544306597440475,0.04852394405454682,0.18003310257099675,0.048619123404922436,0.05568798061565649,0.049878189487438974,0.15042574406144874,0.05056744121192095,0.028549507019283826,0.3383211689114899,0.02395073268789034
0.06471519835463081,0.0550293416519279,0.032381942802066625,0.0559305591821757,0.05132399844056682,0.06253148728376592,0.06703786845480343,0.0491811565079819,0.0591869490634215,0.43202941136610057,0.07065208689255899
0.07488640478346698,0.06105011753522185,0.041214793648670735,0.06223381209561717,0.05654020122064594,0.07135067849920297,0.07754545434276973,0.053677787543485664,0.06638506354046195,0.3531165945447983,0.08199909224565852
0.06239052127972737,0.05356792562702705,0.031308417575104865,0.05447102833868211,0.05019198571304826,0.06102282589171245,0.06651299315135235,0.047801814317201825,0.057269647594825675,0.4465711734232734,0.06889166708804452
0.023980560799520073,0.019766944181092556,0.1994523985549573,0.01923595505802317,0.03452940698176972,0.015974116149885993,0.16783645082141208,0.026900024222495034,0.027528594846556932,0.4503124323367549,0.014483116047532359
0.022365766419315796,0.02258310755938716,0.19442030427287235,0.022179351724645427,0.03696610404262633,0.019772891145972357,0.16594168960211592,0.02901148444153897,0.027981800319628554,0.4385853730194671,0.020192127452430077
0.038043039828714695,0.014437787783402609,0.1834400299641232,0.015275307336354203,0.032168627584094035,0.020714601421163503,0.15517827369546314,0.02452349906139436,0.03360907645151113,0.4048940189715754,0.07771573790220379
0.004015803199396074,0.014432226802297221,0.2203795047794845,0.015911362903619254,0.02897164087090799,0.026075502480468096,0.17810623182670016,0.01984054688821997,0.07272105950135203,0.35275517535989154,0.06679094538766328
0.08828455392622668,0.07056073057550984,0.030665041956707526,0.07192223946411858,0.0645054417787197,0.08174027678290004,0.08709414488692166,0.06253076599492152,0.07793389024540301,0.26626179031754493,0.0985011240710264
