time,ace,up,dn,in
0.0,0.0,231.03731182923343,-231.0373118292335,0.0
4.0,-5.504467445772826,231.03731182923343,-231.0373118292335,-5.504467445772826
8.0,-6.6948556323226365,231.03731182923343,-231.0373118292335,-6.6948556323226365
12.0,-9.077173976708833,231.03731182923343,-231.0373118292335,-9.077173976708833
16.0,-10.352670371697533,231.03731182923343,-231.0373118292335,-10.352670371697533
20.0,-12.017413090012823,231.03731182923343,-231.0373118292335,-12.017413090012823
24.0,-13.46537102365433,231.03731182923343,-231.0373118292335,-13.46537102365433
28.0,-14.893034411064631,231.03731182923343,-231.0373118292335,-14.893034411064631
32.0,-16.28213940915837,231.03731182923343,-231.0373118292335,-16.28213940915837
36.0,-17.647623208338928,231.03731182923343,-231.0373118292335,-17.647623208338928
40.0,-18.182097462164855,231.03731182923343,-231.0373118292335,-18.182097462164855
44.0,-19.540868657812982,231.03731182923343,-231.0373118292335,-19.540868657812982
48.0,-20.649673979282955,231.03731182923343,-231.0373118292335,-20.649673979282955
52.0,-21.900851338888895,231.03731182923343,-231.0373118292335,-21.900851338888895
56.0,-23.008833527328534,231.03731182923343,-231.0373118292335,-23.008833527328534
60.0,-24.125909837697137,231.03731182923343,-231.0373118292335,-24.125909837697137
64.0,-23.67144160729272,231.03731182923343,-231.0373118292335,-23.67144160729272
68.0,-21.214069558705674,231.03731182923343,-231.0373118292335,-21.214069558705674
72.0,-18.395259410958502,231.03731182923343,-231.0373118292335,-18.395259410958502
76.0,-14.799756820922166,231.03731182923343,-231.0373118292335,-14.799756820922166
80.0,-20.110632186276284,231.03731182923343,-231.0373118292335,-20.110632186276284
84.0,-28.966048209264933,231.03731182923343,-231.0373118292335,-28.966048209264933
88.0,-39.53073805198055,231.03731182923343,-231.0373118292335,-39.53073805198055
92.0,-51.013083775073085,231.03731182923343,-231.0373118292335,-51.013083775073085
96.0,-53.36819887429682,231.03731182923343,-231.0373118292335,-53.36819887429682
100.0,-56.184456301457054,231.03731182923343,-231.0373118292335,-56.184456301457054
104.0,-56.54868587531128,231.03731182923343,-231.0373118292335,-56.54868587531128
108.0,-55.69436441876774,231.03731182923343,-231.0373118292335,-55.69436441876774
112.0,-52.93657447178381,231.03731182923343,-231.0373118292335,-52.93657447178381
116.0,-49.54779396451705,231.03731182923343,-231.0373118292335,-49.54779396451705
120.0,-45.44587023032508,231.03731182923343,-231.0373118292335,-45.44587023032508
124.0,-41.186046760413895,231.03731182923343,-231.0373118292335,-41.186046760413895
128.0,-37.783648934572994,231.03731182923343,-231.0373118292335,-37.783648934572994
132.0,-33.381907850779214,231.03731182923343,-231.0373118292335,-33.381907850779214
136.0,-30.0116927049924,231.03731182923343,-231.0373118292335,-30.0116927049924
140.0,-34.403115643091006,231.03731182923343,-231.0373118292335,-34.403115643091006
144.0,-42.67883514468414,231.03731182923343,-231.0373118292335,-42.67883514468414
148.0,-52.23821481317247,231.03731182923343,-231.0373118292335,-52.23821481317247
152.0,-63.48712596130856,231.03731182923343,-231.0373118292335,-63.48712596130856
156.0,-69.87068327647563,231.03731182923343,-231.0373118292335,-69.87068327647563
160.0,-77.60629384742485,231.03731182923343,-231.0373118292335,-77.60629384742485
164.0,-83.26691797516035,231.03731182923343,-231.0373118292335,-83.26691797516035
168.0,-85.97015586977167,231.03731182923343,-231.0373118292335,-85.97015586977167
172.0,-74.18761500143944,231.03731182923343,-231.0373118292335,-74.18761500143944
176.0,-63.40092146663734,231.03731182923343,-231.0373118292335,-63.40092146663734
180.0,-47.82944035448479,231.03731182923343,-231.0373118292335,-47.82944035448479
184.0,-31.4304178865514,231.03731182923343,-231.0373118292335,-31.4304178865514
188.0,-13.79758348625209,231.03731182923343,-231.0373118292335,-13.79758348625209
192.0,4.560514813125071,231.03731182923343,-231.0373118292335,4.560514813125071
196.0,22.81683767696532,231.03731182923343,-231.0373118292335,22.81683767696532
200.0,35.27240718614901,231.03731182923343,-231.0373118292335,35.27240718614901
204.0,48.180748384260156,231.03731182923343,-231.0373118292335,48.180748384260156
208.0,59.365783679689265,231.03731182923343,-231.0373118292335,59.365783679689265
212.0,68.88898325651233,231.03731182923343,-231.0373118292335,68.88898325651233
216.0,68.48290944773142,231.03731182923343,-231.0373118292335,68.48290944773142
220.0,67.86417902332761,231.03731182923343,-231.0373118292335,67.86417902332761
224.0,63.329578101985526,231.03731182923343,-231.0373118292335,63.329578101985526
228.0,59.663692691409075,231.03731182923343,-231.0373118292335,59.663692691409075
232.0,57.051821180141026,231.03731182923343,-231.0373118292335,57.051821180141026
236.0,54.13979256453493,231.03731182923343,-231.0373118292335,54.13979256453493
240.0,51.53842264238055,231.03731182923343,-231.0373118292335,51.53842264238055
244.0,48.40575636778439,231.03731182923343,-231.0373118292335,48.40575636778439
248.0,44.7368710646568,231.03731182923343,-231.0373118292335,44.7368710646568
252.0,40.94414884120527,231.03731182923343,-231.0373118292335,40.94414884120527
256.0,36.92215867534572,231.03731182923343,-231.0373118292335,36.92215867534572
260.0,40.954019249327715,231.03731182923343,-231.0373118292335,40.954019249327715
264.0,46.63119220832874,231.03731182923343,-231.0373118292335,46.63119220832874
268.0,54.79308090030648,231.03731182923343,-231.0373118292335,54.79308090030648
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
-1.0,-100.0,-100.0,-100.0,-100.0
