PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
7.209697488892139,5.204345048845715,2.900003675119317,5.039180773232511,3.966573718861464,4.890459674306035,2.3200039186498445,4.435880152919134,6.483883633328974,-0.3902664650722286,4.400069132782573
7.2271973316958995,5.217177747983493,2.900003778333017,5.051190853180171,3.97601252830213,4.902332361662474,2.3200040283278285,4.446319014461192,6.499021291164383,-0.3924194148384113,4.400068241026093
7.45161003684045,5.381947314349259,2.9000042999826694,5.205265365911199,4.097156760138558,5.054630322351126,2.320004589932441,4.579444001630331,6.690205234129926,-0.39337941652347763,4.400099604123778
7.619392186501988,5.505150273926926,2.900003018223502,5.320806640467307,4.18798880251505,5.168795450211873,2.3200032230484235,4.679097626250284,6.83327378432929,-0.3960069686139774,4.400112836119216
7.675090732327395,5.546062846383327,2.900002870603266,5.359110358422913,4.2181025035894795,5.206671930854941,2.320003065984595,4.71213191254863,6.8806707504781714,-0.3964557394802376,4.40008845042171
7.7086953769972855,5.570763033313326,2.90000278687846,5.382212494842613,4.236266231180017,5.229519316566338,2.320002976405171,4.732029962434351,6.909155102599533,-0.39580407110178556,4.400083578937168
7.735244829995,5.590285522085721,2.9000035785756584,5.400180077559346,4.250393093806957,5.247381650220754,2.320003825354283,4.747674040903459,6.931757834280509,-0.39769737724526394,4.400112550589207
8.047774331385735,5.820165244093355,2.9000014330425348,5.615618389623019,4.419758887120192,5.460406487894091,2.320001524180971,4.933025114150894,7.197426607841449,-0.39968050317167747,4.400051429175399
7.9445555168698005,5.74421896744039,2.900001145670055,5.544879438659381,4.364143976537537,5.390307716902087,2.320001223783959,4.872014892451271,7.110028149405296,-0.39962127519302065,4.400037200020644
7.665061326143018,5.538696559290331,2.9000029910386007,5.352182286407332,4.212652876563549,5.1998338858062585,2.3200031942462385,4.706233729273044,6.872372875415824,-0.3987581301391495,4.400106957153101
7.346970594889694,5.305068775605571,2.9000032488764105,5.133534764971225,4.0407471588517625,4.983682561601588,2.3200034705501404,4.517577124491316,6.601747516804199,-0.39895607718068005,4.400095954924403
7.440921562780847,5.3740737589617185,2.9000042377313107,5.197928613645326,4.091381844901578,5.047383750448943,2.320004523596603,4.573262508631854,6.681720709358382,-0.3992243473910856,4.400096987683687
